Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,RSI_14,SMA_20,Price_SMA_Ratio,MACD_Line,MACD_Signal,MACD_Hist,Volatility_20,Sentiment_Avg,Positive_Ratio,Negative_Ratio,Article_Count,earnings_flag,product_launch_flag,ceo_change_flag,merger_flag,dividend_flag,Next_Close,Price_Change_Pct,Label
2026-04-27 00:00:00-04:00,265.84505761361925,268.1129570778125,264.8260075108844,267.3636,41466800,0.0,0.0,AAPL,64.4303,262.0975,1.0201,3.6145,2.5144,1.1001,26.0158,0.0,0.0,0.0,0,0,0,0,0,0,270.4608154296875,1.1584,1
2026-04-28 00:00:00-04:00,272.0893199684016,272.97851539952296,268.4127145556596,270.4608,40018900,0.0,0.0,AAPL,62.6744,263.3004,1.0272,3.6401,2.7395,0.9006,25.7187,0.0,0.0,0.0,0,0,0,0,0,0,269.92132568359375,-0.1995,0
2026-04-29 00:00:00-04:00,267.3037117460274,270.7905199823619,266.7942019267937,269.9213,30047900,0.0,0.0,AAPL,60.628,264.1187,1.022,3.5757,2.9067,0.6689,24.1507,0.0,0.0,0.0,0,0,0,0,0,0,271.1002502441406,0.4368,1
2026-04-30 00:00:00-04:00,270.25102650288807,275.7459641951834,267.893213328058,271.1003,91848200,0.0,0.0,AAPL,61.6356,264.9039,1.0234,3.5785,3.0411,0.5374,24.1089,0.0,0.0,0.0,0,0,0,0,0,0,279.88214111328125,3.2394,1
2026-05-01 00:00:00-04:00,278.6032901046287,286.95561044034525,278.1137509144006,279.8821,79915400,0.0,0.0,AAPL,69.3102,266.1138,1.0517,4.2405,3.281,0.9595,26.2313,0.0,0.0,0.0,0,0,0,0,0,0,276.5751647949219,-1.1816,0
2026-05-04 00:00:00-04:00,279.4025768563376,280.3716851917065,274.60697695873915,276.5752,46668400,0.0,0.0,AAPL,65.7453,267.0115,1.0358,4.447,3.5142,0.9328,26.7264,0.0,0.0,0.0,0,0,0,0,0,0,283.9184265136719,2.6551,1
2026-05-05 00:00:00-04:00,276.6750995896243,284.30808218316156,276.2455026895375,283.9184,49311700,0.0,0.0,AAPL,65.5948,268.5441,1.0573,5.1439,3.8401,1.3038,26.3117,0.0,0.0,0.0,0,0,0,0,0,0,287.245361328125,1.1718,1
2026-05-06 00:00:00-04:00,281.66051049385584,287.76487170009636,280.8112868075762,287.2454,58336100,0.0,0.0,AAPL,71.0715,269.9733,1.064,5.8967,4.2514,1.6452,25.7802,0.0,0.0,0.0,0,0,0,0,0,0,287.1754150390625,-0.0244,0
2026-05-07 00:00:00-04:00,289.00371711581823,291.8611003514943,285.5169394038565,287.1754,45224300,0.0,0.0,AAPL,67.0565,271.3195,1.0584,6.4137,4.6839,1.7298,25.8547,0.0,0.0,0.0,0,0,0,0,0,0,293.0500183105469,2.0456,1
2026-05-08 00:00:00-04:00,289.7430674686918,294.4886952888782,289.7330669166447,293.05,52692800,0.0,0.0,AAPL,68.9404,272.96,1.0736,7.2143,5.1899,2.0243,26.3377,0.0,0.0,0.0,0,0,0,0,0,0,292.67999267578125,-0.1263,0
2026-05-11 00:00:00-04:00,291.9800109863281,293.8800048828125,290.2300109863281,292.68,42247300,0.27,0.0,AAPL,78.4887,274.6459,1.0657,7.7298,5.6979,2.0319,26.1668,0.0,0.0,0.0,0,0,0,0,0,0,294.79998779296875,0.7243,1
2026-05-12 00:00:00-04:00,292.55999755859375,295.2699890136719,292.55999755859375,294.8,45748100,0.0,0.0,AAPL,75.9975,276.4564,1.0664,8.2147,6.2013,2.0134,26.0092,0.0,0.0,0.0,0,0,0,0,0,0,298.8699951171875,1.3806,1
2026-05-13 00:00:00-04:00,293.5,300.9200134277344,293.5,298.87,52684300,0.0,0.0,AAPL,77.9903,278.0906,1.0747,8.8257,6.7262,2.0995,24.7679,0.0,0.0,0.0,0,0,0,0,0,0,298.2099914550781,-0.2208,0
2026-05-14 00:00:00-04:00,299.82000732421875,300.45001220703125,295.3800048828125,298.21,35324900,0.0,0.0,AAPL,81.0047,279.8432,1.0656,9.1512,7.2112,1.94,24.1244,0.0,0.0,0.0,0,0,0,0,0,0,300.2300109863281,0.6774,1
2026-05-15 00:00:00-04:00,297.8999938964844,303.20001220703125,296.5199890136719,300.23,54862800,0.0,0.0,AAPL,88.4319,281.3557,1.0671,9.463,7.6615,1.8015,22.9975,0.0,0.0,0.0,0,0,0,0,0,0,297.8399963378906,-0.7961,0
2026-05-18 00:00:00-04:00,300.239990234375,300.6600036621094,294.9100036621094,297.84,34483000,0.0,0.0,AAPL,82.5539,282.6077,1.0539,9.4088,8.011,1.3979,23.3895,0.0,0.0,0.0,0,0,0,0,0,0,298.9700012207031,0.3794,1
2026-05-19 00:00:00-04:00,296.9700012207031,300.510009765625,296.3500061035156,298.97,42243600,0.0,0.0,AAPL,84.0606,284.26,1.0517,9.3493,8.2787,1.0707,20.605,0.0,0.0,0.0,0,0,0,0,0,0,302.25,1.0971,1
2026-05-20 00:00:00-04:00,298.17999267578125,302.79998779296875,298.0799865722656,302.25,38229800,0.0,0.0,AAPL,84.8091,285.7266,1.0578,9.4578,8.5145,0.9433,19.2729,0.0,0.0,0.0,0,0,0,0,0,0,304.989990234375,0.9065,1
2026-05-21 00:00:00-04:00,301.05999755859375,305.5400085449219,300.3999938964844,304.99,42965100,0.0,0.0,AAPL,82.4376,287.3172,1.0615,9.6536,8.7423,0.9113,19.2516,0.0,0.0,0.0,0,0,0,0,0,0,308.82000732421875,1.2558,1
2026-05-22 00:00:00-04:00,306.1199951171875,311.3999938964844,305.8399963378906,308.82,43670200,0.0,0.0,AAPL,91.1026,289.2176,1.0678,10.0025,8.9943,1.0081,18.6307,0.0,0.0,0.0,0,0,0,0,0,0,308.3299865722656,-0.1587,0
2026-05-26 00:00:00-04:00,309.55999755859375,311.82000732421875,307.6700134277344,308.33,48000500,0.0,0.0,AAPL,87.7052,291.2659,1.0586,10.1228,9.22,0.9027,17.4775,0.0,0.0,0.0,0,0,0,0,0,0,310.8500061035156,0.8173,1
2026-05-27 00:00:00-04:00,308.3299865722656,313.260009765625,308.29998779296875,310.85,50430900,0.0,0.0,AAPL,87.3909,293.2854,1.0599,10.3027,9.4366,0.8661,17.4061,0.0,0.0,0.0,0,0,0,0,0,0,312.510009765625,0.534,1
2026-05-28 00:00:00-04:00,310.67999267578125,312.79998779296875,309.57000732421875,312.51,48220400,0.0,0.0,AAPL,88.2066,295.4148,1.0579,10.4586,9.641,0.8177,17.0931,0.0,0.0,0.0,0,0,0,0,0,0,312.05999755859375,-0.144,0
2026-05-29 00:00:00-04:00,311.7799987792969,315.0,309.5299987792969,312.06,70026800,0.0,0.0,AAPL,84.2768,297.4628,1.0491,10.4257,9.7979,0.6278,17.3524,0.0,0.0,0.0,0,0,0,0,0,0,306.30999755859375,-1.8426,0
2026-06-01 00:00:00-04:00,309.6300048828125,310.94000244140625,305.0199890136719,306.31,48849900,0.0,0.0,AAPL,70.5828,298.7842,1.0252,9.8225,9.8028,0.0196,16.9046,0.0,0.0,0.0,0,0,0,0,0,0,315.20001220703125,2.9023,1
2026-06-02 00:00:00-04:00,307.4599914550781,315.45001220703125,306.69000244140625,315.2,44534700,0.0,0.0,AAPL,75.5767,300.7155,1.0482,9.9471,9.8317,0.1154,17.8422,0.0,0.0,0.0,0,0,0,0,0,0,310.260009765625,-1.5673,0
2026-06-03 00:00:00-04:00,314.17999267578125,316.94000244140625,308.8500061035156,310.26,50836700,0.0,0.0,AAPL,63.9754,302.0325,1.0272,9.5372,9.7728,-0.2355,17.8806,0.0,0.0,0.0,0,0,0,0,0,0,311.2300109863281,0.3126,1
2026-06-04 00:00:00-04:00,313.2300109863281,313.5400085449219,309.6499938964844,311.23,44869100,0.0,0.0,AAPL,65.8548,303.2318,1.0264,9.1848,9.6552,-0.4704,17.68,0.0,0.0,0.0,0,0,0,0,0,0,307.3399963378906,-1.2499,0
2026-06-05 00:00:00-04:00,312.8599853515625,315.1700134277344,307.1499938964844,307.34,65310500,0.0,0.0,AAPL,58.2809,304.24,1.0102,8.4938,9.4229,-0.9291,18.589,0.0,0.0,0.0,0,0,0,0,0,0,301.5400085449219,-1.8872,0
2026-06-08 00:00:00-04:00,308.739990234375,317.3999938964844,301.1700134277344,301.54,77949100,0.0,0.0,AAPL,53.9922,304.6645,0.9897,7.3929,9.0169,-1.624,19.0568,0.0,0.0,0.0,0,0,0,0,0,0,290.54998779296875,-3.6446,0
2026-06-09 00:00:00-04:00,300.2799987792969,300.75,287.7799987792969,290.55,70108800,0.0,0.0,AAPL,42.5089,304.558,0.954,5.5694,8.3274,-2.758,23.3429,0.0,0.0,0.0,0,0,0,0,0,0,291.5799865722656,0.3545,1
2026-06-10 00:00:00-04:00,290.739990234375,294.75,287.3800048828125,291.58,52793300,0.0,0.0,AAPL,40.1112,304.397,0.9579,4.1594,7.4938,-3.3344,23.2218,0.0,0.0,0.0,0,0,0,0,0,0,295.6300048828125,1.389,1
2026-06-11 00:00:00-04:00,293.7200012207031,297.0,289.5899963378906,295.63,42572500,0.0,0.0,AAPL,41.531,304.235,0.9717,3.3304,6.6611,-3.3307,23.2287,0.0,0.0,0.0,0,0,0,0,0,0,291.1300048828125,-1.5222,0
2026-06-12 00:00:00-04:00,296.0299987792969,297.1400146484375,289.6199951171875,291.13,38742100,0.0,0.0,AAPL,34.1856,303.881,0.958,2.284,5.7857,-3.5017,23.8119,0.0,0.0,0.0,0,0,0,0,0,0,296.4200134277344,1.8171,1
2026-06-15 00:00:00-04:00,294.1199951171875,297.7799987792969,291.70001220703125,296.42,45732600,0.0,0.0,AAPL,40.1943,303.6905,0.9761,1.8601,5.0006,-3.1405,24.6405,0.0,0.0,0.0,0,0,0,0,0,0,299.239990234375,0.9513,1
2026-06-16 00:00:00-04:00,295.25,300.4800109863281,293.9700012207031,299.24,39874400,0.0,0.0,AAPL,40.4883,303.7605,0.9851,1.7318,4.3468,-2.615,24.7215,0.0,0.0,0.0,0,0,0,0,0,0,295.95001220703125,-1.0994,0
2026-06-17 00:00:00-04:00,300.8500061035156,302.07000732421875,294.3599853515625,295.95,42745100,0.0,0.0,AAPL,36.7858,303.6095,0.9748,1.349,3.7473,-2.3982,25.004,0.0,0.0,0.0,0,0,0,0,0,0,298.010009765625,0.6961,1
2026-06-18 00:00:00-04:00,298.1099853515625,300.57000732421875,295.6199951171875,298.01,85962200,0.0,0.0,AAPL,39.0696,303.3975,0.9822,1.1981,3.2374,-2.0393,24.8021,0.0,0.0,0.0,0,0,0,0,0,0,297.010009765625,-0.3356,0
2026-06-22 00:00:00-04:00,297.30999755859375,302.4200134277344,296.760009765625,297.01,44879900,0.0,0.0,AAPL,42.1875,302.9985,0.9802,0.9865,2.7873,-1.8008,24.5514,0.0,0.0,0.0,0,0,0,0,0,0,294.29998779296875,-0.9124,0
2026-06-23 00:00:00-04:00,297.5400085449219,301.6400146484375,294.17999267578125,294.3,52010900,0.0,0.0,AAPL,30.4087,302.2725,0.9736,0.5932,2.3484,-1.7552,24.1416,0.0,0.0,0.0,0,0,0,0,0,0,293.0799865722656,-0.4145,0
2026-06-24 00:00:00-04:00,295.3599853515625,299.70001220703125,292.94000244140625,293.08,53081900,0.0,0.0,AAPL,32.6884,301.51,0.972,0.181,1.915,-1.7339,24.1487,0.0,0.0,0.0,0,0,0,0,0,0,275.1499938964844,-6.1178,0
2026-06-25 00:00:00-04:00,287.3999938964844,288.79998779296875,273.75,275.15,107013700,0.0,0.0,AAPL,22.9048,299.725,0.918,-1.5743,1.2171,-2.7914,31.5316,0.0,0.0,0.0,0,0,0,0,0,0,283.7799987792969,3.1365,1
2026-06-26 00:00:00-04:00,275.0,285.95001220703125,274.2099914550781,283.78,261775500,0.0,0.0,AAPL,33.4829,298.2885,0.9514,-2.2432,0.5251,-2.7682,34.0162,0.0,0.0,0.0,0,0,0,0,0,0,281.739990234375,-0.7189,0
2026-06-29 00:00:00-04:00,286.7300109863281,288.3699951171875,279.8500061035156,281.74,66427000,0.0,0.0,AAPL,35.3464,296.7725,0.9493,-2.9044,-0.1608,-2.7435,34.0069,0.0,0.0,0.0,0,0,0,0,0,0,289.3599853515625,2.7046,1
2026-06-30 00:00:00-04:00,281.1700134277344,289.94000244140625,280.70001220703125,289.36,65100200,0.0,0.0,AAPL,49.0731,295.925,0.9778,-2.7815,-0.685,-2.0965,35.4057,0.0,0.0,0.0,0,0,0,0,0,0,294.3800048828125,1.7349,1
2026-07-01 00:00:00-04:00,293.44000244140625,296.5899963378906,289.20001220703125,294.38,50164200,0.0,0.0,AAPL,52.0534,294.884,0.9983,-2.253,-0.9986,-1.2544,34.2462,0.0,0.0,0.0,0,0,0,0,0,0,308.6300048828125,4.8407,1
2026-07-02 00:00:00-04:00,294.1199951171875,309.4200134277344,293.67999267578125,308.63,75352800,0.0,0.0,AAPL,58.2929,294.8025,1.0469,-0.6766,-0.9342,0.2576,38.444,0.0,0.0,0.0,0,0,0,0,0,0,312.6600036621094,1.3058,1
2026-07-06 00:00:00-04:00,307.3599853515625,314.20001220703125,307.0,312.66,53590000,0.0,0.0,AAPL,63.8172,294.874,1.0603,0.8878,-0.5698,1.4575,38.7112,0.0,0.0,0.0,0,0,0,0,0,0,310.6600036621094,-0.6397,0
2026-07-07 00:00:00-04:00,315.2900085449219,315.4800109863281,310.1499938964844,310.66,42490000,0.0,0.0,AAPL,59.5417,295.04,1.0529,1.9437,-0.0671,2.0108,38.4992,0.0,0.0,0.0,0,0,0,0,0,0,313.3900146484375,0.8788,1
2026-07-08 00:00:00-04:00,311.9100036621094,314.82000732421875,307.04998779296875,313.39,41323500,0.0,0.0,AAPL,59.4928,295.6325,1.0601,2.9666,0.5397,2.427,37.8697,0.0,0.0,0.0,0,0,0,0,0,0,316.2200012207031,0.903,1
2026-07-09 00:00:00-04:00,310.510009765625,316.5299987792969,308.1600036621094,316.22,48124500,0.0,0.0,AAPL,63.683,296.916,1.065,3.96,1.2237,2.7363,35.0495,0.0,0.0,0.0,0,0,0,0,0,0,315.32000732421875,-0.2846,0
2026-07-10 00:00:00-04:00,314.7200012207031,316.9100036621094,312.1700134277344,315.32,34132300,0.0,0.0,AAPL,61.8708,298.103,1.0578,4.6214,1.9033,2.7181,35.1453,0.0,0.0,0.0,0,0,0,0,0,0,317.30999755859375,0.6311,1
2026-07-13 00:00:00-04:00,317.0199890136719,323.45001220703125,315.7799987792969,317.31,43257800,0.0,0.0,AAPL,63.7348,299.187,1.0606,5.2456,2.5717,2.6739,34.9695,0.0,0.0,0.0,0,0,0,0,0,0,314.8599853515625,-0.7721,0
2026-07-14 00:00:00-04:00,313.760009765625,316.19000244140625,311.9100036621094,314.86,36336800,0.0,0.0,AAPL,63.9598,300.3735,1.0482,5.4795,3.1533,2.3262,34.5275,0.0,0.0,0.0,0,0,0,0,0,0,327.5,4.0145,1
2026-07-15 00:00:00-04:00,317.6199951171875,328.7300109863281,317.32000732421875,327.5,60957600,0.0,0.0,AAPL,70.2328,301.9275,1.0847,6.6086,3.8443,2.7642,36.5336,0.0,0.0,0.0,0,0,0,0,0,0,333.260009765625,1.7588,1
2026-07-16 00:00:00-04:00,328.010009765625,334.67999267578125,326.7900085449219,333.26,62970600,0.0,0.0,AAPL,89.8614,303.6285,1.0976,7.8774,4.651,3.2264,36.7702,0.0,0.0,0.0,0,0,0,0,0,0,333.739990234375,0.144,1
2026-07-17 00:00:00-04:00,331.9800109863281,334.989990234375,329.0,333.74,63407100,0.0,0.0,AAPL,88.5851,305.518,1.0924,8.82,5.4848,3.3352,36.2852,0.0,0.0,0.0,0,0,0,0,0,0,326.5899963378906,-2.1424,0
2026-07-20 00:00:00-04:00,333.510009765625,333.7099914550781,323.67999267578125,326.59,53468000,0.0,0.0,AAPL,82.1045,306.947,1.064,8.8876,6.1653,2.7223,37.5896,0.0,0.0,0.0,0,0,0,0,0,0,327.739990234375,0.3521,1
2026-07-21 00:00:00-04:00,323.1300048828125,329.6000061035156,322.2200012207031,327.74,41338900,0.0,0.0,AAPL,80.2777,308.4835,1.0624,8.931,6.7185,2.2126,37.4694,0.0,0.0,0.0,0,0,0,0,0,0,325.8900146484375,-0.5645,0
2026-07-22 00:00:00-04:00,327.8699951171875,329.0,323.3399963378906,325.89,38755900,0.0,0.0,AAPL,76.1668,310.063,1.051,8.7157,7.1179,1.5978,37.313,0.0,0.0,0.0,0,0,0,0,0,0,321.6600036621094,-1.298,0
2026-07-23 00:00:00-04:00,321.7300109863281,323.29998779296875,319.3500061035156,321.66,40840800,0.0,0.0,AAPL,62.9807,311.492,1.0326,8.1102,7.3164,0.7939,37.7413,0.0,0.0,0.0,0,0,0,0,0,0,333.0199890136719,3.5317,1
2026-07-24 00:00:00-04:00,321.7900085449219,334.3699951171875,321.6199951171875,333.02,47489400,0.0,0.0,AAPL,67.6982,314.3855,1.0593,8.4497,7.543,0.9066,30.0899,0.0,0.0,0.0,0,0,0,0,0,0,336.9100036621094,1.1681,1
2026-07-27 00:00:00-04:00,334.5400085449219,339.57000732421875,334.0199890136719,336.91,49604300,0.0,0.0,AAPL,72.0923,317.042,1.0627,8.9296,7.8203,1.1093,29.007,0.0,0.0,0.0,0,0,0,0,0,0,340.0799865722656,0.9409,1
2026-07-28 00:00:00-04:00,340.0299987792969,342.8900146484375,335.6000061035156,340.08,51859000,0.0,0.0,AAPL,72.2974,319.959,1.0629,9.4567,8.1476,1.3091,28.3872,0.0,0.0,0.0,0,0,0,0,0,0,338.19000244140625,-0.5557,0
2026-07-29 00:00:00-04:00,339.7300109863281,344.57000732421875,337.3500061035156,338.19,56090800,0.0,0.0,AAPL,68.6471,322.4005,1.049,9.6112,8.4403,1.1709,28.0877,0.0,0.0,0.0,0,0,0,0,0,0,333.42999267578125,-1.4075,0
2026-07-30 00:00:00-04:00,333.1000061035156,334.75,329.5899963378906,333.43,74817800,0.0,0.0,AAPL,64.4257,324.353,1.028,9.243,8.6009,0.6421,28.8997,0.0,0.0,0.0,0,0,0,0,0,0,308.9100036621094,-7.3539,0
2026-07-31 00:00:00-04:00,304.80999755859375,310.69000244140625,300.0,308.91,132489100,0.0,0.0,AAPL,45.0762,324.367,0.9523,6.8931,8.2593,-1.3662,36.7445,0.0,0.0,0.0,0,0,0,0,0,0,303.4200134277344,-1.7772,0
2026-08-03 00:00:00-04:00,309.5799865722656,311.79998779296875,302.55999755859375,303.42,75052000,0.0,0.0,AAPL,43.525,323.905,0.9368,4.5356,7.5146,-2.979,36.9544,0.0,0.0,0.0,0,0,0,0,0,0,309.3800048828125,1.9643,1
2026-08-04 00:00:00-04:00,302.7300109863281,310.4200134277344,301.32000732421875,309.38,68001000,0.0,0.0,AAPL,38.9052,323.841,0.9553,3.1123,6.6341,-3.5218,37.6221,0.0,0.0,0.0,0,0,0,0,0,0,311.0,0.5236,1
2026-08-05 00:00:00-04:00,309.3599853515625,311.7099914550781,305.6700134277344,311.0,49438800,0.0,0.0,AAPL,35.6424,323.7215,0.9607,2.0909,5.7255,-3.6346,37.5339,0.0,0.0,0.0,0,0,0,0,0,0,312.4100036621094,0.4534,1
2026-02-09 00:00:00-05:00,184.03552934237337,193.42408742490235,183.7259094221984,189.8085,196387400,0.0,0.0,NVDA,50.0,185.7969,1.0216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,188.31031799316406,-0.7893,0
2026-02-10 00:00:00-05:00,191.1468699498802,192.24552080983682,187.89083145679504,188.3103,136764800,0.0,0.0,NVDA,50.0,185.7969,1.0135,-0.1195,-0.0239,-0.0956,0.0,0.0,0.0,0.0,0,0,0,0,0,0,189.8184814453125,0.8009,1
2026-02-11 00:00:00-05:00,192.2155516352278,193.0245624433192,188.54004197866425,189.8185,144192700,0.0,0.0,NVDA,50.0,185.7969,1.0216,-0.0915,-0.0374,-0.0541,0.0,0.0,0.0,0.0,0,0,0,0,0,0,186.7122802734375,-1.6364,0
2026-02-12 00:00:00-05:00,192.79485804306626,193.3741533411549,186.28279615580217,186.7123,189932500,0.0,0.0,NVDA,50.0,185.7969,1.0049,-0.3163,-0.0932,-0.2231,0.0,0.0,0.0,0.0,0,0,0,0,0,0,182.58731079101562,-2.2093,0
2026-02-13 00:00:00-05:00,187.25162028422807,187.27160018883805,181.36879569323744,182.5873,161888000,0.0,0.0,NVDA,50.0,185.7969,0.9827,-0.8178,-0.2381,-0.5797,0.0,0.0,0.0,0.0,0,0,0,0,0,0,184.7446746826172,1.1816,1
2026-02-17 00:00:00-05:00,181.5285959992061,186.92201173748992,178.9617194034806,184.7447,162276900,0.0,0.0,NVDA,50.0,185.7969,0.9943,-1.0294,-0.3964,-0.633,0.0,0.0,0.0,0.0,0,0,0,0,0,0,187.75099182128906,1.6273,1
2026-02-18 00:00:00-05:00,188.52005804720127,190.13807962880853,186.53247684939709,187.751,164749100,0.0,0.0,NVDA,50.0,185.7969,1.0105,-0.9436,-0.5058,-0.4378,0.0,0.0,0.0,0.0,0,0,0,0,0,0,187.6710968017578,-0.0426,0
2026-02-19 00:00:00-05:00,186.8321237354349,188.20044994409497,185.43383529156333,187.6711,126554500,0.0,0.0,NVDA,50.0,185.7969,1.0101,-0.8719,-0.579,-0.2929,0.0,0.0,0.0,0.0,0,0,0,0,0,0,189.58877563476562,1.0218,1
2026-02-20 00:00:00-05:00,186.342734664171,190.09814888521723,185.71349722992974,189.5888,178422300,0.0,0.0,NVDA,50.0,185.7969,1.0204,-0.6529,-0.5938,-0.0591,0.0,0.0,0.0,0.0,0,0,0,0,0,0,191.31666564941406,0.9114,1
2026-02-23 00:00:00-05:00,191.16683922839312,193.71373598373438,189.3490641935772,191.3167,171584800,0.0,0.0,NVDA,50.0,185.7969,1.0297,-0.3361,-0.5423,0.2062,0.0,0.0,0.0,0.0,0,0,0,0,0,0,192.61508178710938,0.6787,1
2026-02-24 00:00:00-05:00,191.2567378902843,193.53395924081437,187.171708627792,192.6151,175123600,0.0,0.0,NVDA,50.0,185.7969,1.0367,0.0196,-0.4299,0.4495,0.0,0.0,0.0,0.0,0,0,0,0,0,0,195.32176208496094,1.4052,1
2026-02-25 00:00:00-05:00,194.2131137016724,197.38924768090467,193.5539140704845,195.3218,250637100,0.0,0.0,NVDA,50.0,185.7969,1.0513,0.514,-0.2411,0.7551,0.0,0.0,0.0,0.0,0,0,0,0,0,0,184.66476440429688,-5.4561,0
2026-02-26 00:00:00-05:00,194.03334246429932,194.0533071271398,184.09546670933034,184.6648,360807900,0.0,0.0,NVDA,50.0,185.7969,0.9939,0.0453,-0.1838,0.2291,0.0,0.0,0.0,0.0,0,0,0,0,0,0,176.97415161132812,-4.1646,0
2026-02-27 00:00:00-05:00,181.0292033274304,182.36756729714082,176.1651407824763,176.9742,311636500,0.0,0.0,NVDA,34.5292,185.7969,0.9525,-0.9359,-0.3342,-0.6017,0.0,0.0,0.0,0.0,0,0,0,0,0,0,182.25770568847656,2.9855,1
2026-03-02 00:00:00-05:00,174.79680413295333,183.2365228635074,174.42725972943845,182.2577,209095300,0.0,0.0,NVDA,41.9265,185.7969,0.981,-1.2725,-0.5219,-0.7506,0.0,0.0,0.0,0.0,0,0,0,0,0,0,179.83065795898438,-1.3317,0
2026-03-03 00:00:00-05:00,178.27256086028186,180.67961330625172,176.70446619030554,179.8307,178099400,0.0,0.0,NVDA,41.1099,185.7969,0.9679,-1.7153,-0.7606,-0.9548,0.0,0.0,0.0,0.0,0,0,0,0,0,0,182.8170166015625,1.6607,1
2026-03-04 00:00:00-05:00,180.22019302825058,184.47499807110998,179.84065106191534,182.817,177731200,0.0,0.0,NVDA,42.8803,185.7969,0.984,-1.8045,-0.9694,-0.8351,0.0,0.0,0.0,0.0,0,0,0,0,0,0,183.1166534423828,0.1639,1
2026-03-05 00:00:00-05:00,180.94929874286032,183.83577756501342,177.6633132926684,183.1167,198779700,0.0,0.0,NVDA,46.1223,185.7969,0.9856,-1.8299,-1.1415,-0.6884,0.0,0.0,0.0,0.0,0,0,0,0,0,0,177.60337829589844,-3.0108,0
2026-03-06 00:00:00-05:00,179.6209064601764,182.5373473445644,176.60459654479845,177.6034,189021900,0.0,0.0,NVDA,44.7814,185.7969,0.9559,-2.2688,-1.3669,-0.9018,0.0,0.0,0.0,0.0,0,0,0,0,0,0,182.427490234375,2.7162,1
2026-03-09 00:00:00-04:00,176.61458806542097,182.68718325690133,175.34613090826778,182.4275,177213600,0.0,0.0,NVDA,47.702,185.7969,0.9819,-2.2019,-1.5339,-0.668,0.0,0.0,0.0,0.0,0,0,0,0,0,0,184.544921875,1.1607,1
2026-03-10 00:00:00-04:00,182.17779858894656,186.21288569214076,181.7882742872215,184.5449,179118500,0.0,0.0,NVDA,46.7635,185.5337,0.9947,-1.9555,-1.6183,-0.3373,35.5493,0.0,0.0,0.0,0,0,0,0,0,0,185.8134307861328,0.6874,1
2026-03-11 00:00:00-04:00,185.6935753620157,187.40157611978597,184.23526832414757,185.8134,145280400,0.01,0.0,NVDA,48.1686,185.4089,1.0022,-1.639,-1.6224,-0.0166,35.565,0.0,0.0,0.0,0,0,0,0,0,0,182.9268035888672,-1.5535,0
2026-03-12 00:00:00-04:00,183.83574790315467,184.72471123223085,181.53842231669145,182.9268,155762700,0.0,0.0,NVDA,43.5555,185.0643,0.9885,-1.6026,-1.6185,0.0158,35.8056,0.0,0.0,0.0,0,0,0,0,0,0,180.0401611328125,-1.578,0
2026-03-13 00:00:00-04:00,184.70472270189353,185.87335881208497,179.73052445930352,180.0402,160988400,0.0,0.0,NVDA,39.3308,184.7307,0.9746,-1.7861,-1.652,-0.1341,35.7742,0.0,0.0,0.0,0,0,0,0,0,0,183.0067138671875,1.6477,1
2026-03-16 00:00:00-04:00,182.7570048934839,188.66012868968363,181.19882333613754,183.0067,217307400,0.0,0.0,NVDA,41.1873,184.7516,0.9906,-1.6729,-1.6562,-0.0167,35.4584,0.0,0.0,0.0,0,0,0,0,0,0,181.71820068359375,-0.7041,0
2026-03-17 00:00:00-04:00,184.8445618023411,185.1841623368753,181.4684917186082,181.7182,182497800,0.0,0.0,NVDA,37.1896,184.6003,0.9844,-1.6679,-1.6585,-0.0094,35.2814,0.0,0.0,0.0,0,0,0,0,0,0,180.1899871826172,-0.841,0
2026-03-18 00:00:00-04:00,182.26756764801692,183.16652908726184,180.12007659614625,180.19,156683100,0.0,0.0,NVDA,44.9112,184.2223,0.9781,-1.7669,-1.6802,-0.0867,34.8016,0.0,0.0,0.0,0,0,0,0,0,0,178.3521270751953,-1.02,0
2026-03-19 00:00:00-04:00,177.80276430906588,179.77047215436778,175.5853475010711,178.3521,170968500,0.0,0.0,NVDA,51.8077,183.7563,0.9706,-1.9709,-1.7383,-0.2326,34.9223,0.0,0.0,0.0,0,0,0,0,0,0,172.4989471435547,-3.2818,0
2026-03-20 00:00:00-04:00,177.79278016290237,178.05247199547227,171.52009228430225,172.4989,241323500,0.0,0.0,NVDA,37.3866,182.9018,0.9431,-2.5752,-1.9057,-0.6695,36.1927,0.0,0.0,0.0,0,0,0,0,0,0,175.43553161621094,1.7024,1
2026-03-23 00:00:00-04:00,177.0536408486584,178.16234927411983,174.55655117338722,175.4355,182836300,0.0,0.0,NVDA,44.393,182.1078,0.9634,-2.7851,-2.0816,-0.7035,36.6917,0.0,0.0,0.0,0,0,0,0,0,0,174.99603271484375,-0.2505,0
2026-03-24 00:00:00-04:00,174.6264683383626,176.01484951930743,173.777451794472,174.996,147667800,0.0,0.0,NVDA,39.3292,181.2268,0.9656,-2.9528,-2.2558,-0.697,36.4747,0.0,0.0,0.0,0,0,0,0,0,0,178.47198486328125,1.9863,1
